Date,Units Sold,IQR_Anomaly
2023-08-19,39,0
2023-08-19,102,0
2023-08-19,253,0
2023-08-19,3,0
2023-08-19,43,0
2023-08-19,15,0
2023-08-19,32,0
2023-08-19,57,0
2023-08-19,92,0
2023-08-19,249,0
2023-08-19,35,0
2023-08-19,201,0
2023-08-19,22,0
2023-08-19,250,0
2023-08-19,249,0
2023-08-19,68,0
2023-08-19,185,0
2023-08-19,78,0
2023-08-19,208,0
2023-08-19,141,0
2023-08-19,107,0
2023-08-19,81,0
2023-08-19,54,0
2023-08-19,286,0
2023-08-19,51,0
2023-08-19,4,0
2023-08-19,29,0
2023-08-19,254,0
2023-08-19,267,0
2023-08-19,57,0
2023-08-19,285,0
2023-08-19,150,0
2023-08-19,31,0
2023-08-19,113,0
2023-08-19,267,0
2023-08-19,404,0
2023-08-19,0,0
2023-08-19,83,0
2023-08-19,93,0
2023-08-19,148,0
2023-08-19,42,0
2023-08-19,124,0
2023-08-19,61,0
2023-08-19,216,0
2023-08-19,136,0
2023-08-19,160,0
2023-08-19,116,0
2023-08-19,55,0
2023-08-19,103,0
2023-08-19,168,0
2023-08-19,362,0
2023-08-19,313,0
2023-08-19,33,0
2023-08-19,169,0
2023-08-19,239,0
2023-08-19,110,0
2023-08-19,129,0
2023-08-19,51,0
2023-08-19,62,0
2023-08-19,86,0
2023-08-19,145,0
2023-08-19,52,0
2023-08-19,171,0
2023-08-19,127,0
2023-08-19,229,0
2023-08-19,7,0
2023-08-19,94,0
2023-08-19,66,0
2023-08-19,169,0
2023-08-19,22,0
2023-08-19,173,0
2023-08-19,267,0
2023-08-19,152,0
2023-08-19,54,0
2023-08-19,298,0
2023-08-19,107,0
2023-08-19,113,0
2023-08-19,123,0
2023-08-19,372,0
2023-08-19,29,0
2023-08-19,304,0
2023-08-19,25,0
2023-08-19,56,0
2023-08-19,359,0
2023-08-19,25,0
2023-08-19,25,0
2023-08-19,461,1
2023-08-19,296,0
2023-08-19,87,0
2023-08-19,18,0
2023-08-19,4,0
2023-08-19,102,0
2023-08-19,221,0
2023-08-19,74,0
2023-08-19,97,0
2023-08-19,277,0
2023-08-19,195,0
2023-08-19,73,0
2023-08-19,21,0
2023-08-19,132,0
2023-08-20,31,0
2023-08-20,84,0
2023-08-20,230,0
2023-08-20,40,0
2023-08-20,25,0
2023-08-20,36,0
2023-08-20,97,0
2023-08-20,272,0
2023-08-20,91,0
2023-08-20,210,0
2023-08-20,399,0
2023-08-20,54,0
2023-08-20,343,0
2023-08-20,280,0
2023-08-20,47,0
2023-08-20,242,0
2023-08-20,389,0
2023-08-20,117,0
2023-08-20,183,0
2023-08-20,42,0
2023-08-20,37,0
2023-08-20,89,0
2023-08-20,124,0
2023-08-20,136,0
2023-08-20,76,0
2023-08-20,322,0
2023-08-20,244,0
2023-08-20,459,1
2023-08-20,185,0
2023-08-20,143,0
2023-08-20,136,0
2023-08-20,42,0
2023-08-20,479,1
2023-08-20,216,0
2023-08-20,159,0
2023-08-20,45,0
2023-08-20,308,0
2023-08-20,163,0
2023-08-20,31,0
2023-08-20,116,0
2023-08-20,61,0
2023-08-20,375,0
2023-08-20,107,0
2023-08-20,44,0
2023-08-20,71,0
2023-08-20,84,0
2023-08-20,42,0
2023-08-20,225,0
2023-08-20,53,0
2023-08-20,242,0
2023-08-20,38,0
2023-08-20,72,0
2023-08-20,27,0
2023-08-20,92,0
2023-08-20,81,0
2023-08-20,338,0
2023-08-20,49,0
2023-08-20,58,0
2023-08-20,362,0
2023-08-20,200,0
2023-08-20,315,0
2023-08-20,97,0
2023-08-20,183,0
2023-08-20,7,0
2023-08-20,34,0
2023-08-20,183,0
2023-08-20,147,0
2023-08-20,71,0
2023-08-20,135,0
2023-08-20,15,0
2023-08-20,151,0
2023-08-20,20,0
2023-08-20,4,0
2023-08-20,240,0
2023-08-20,357,0
2023-08-20,20,0
2023-08-20,113,0
2023-08-20,114,0
2023-08-20,301,0
2023-08-20,188,0
2023-08-20,89,0
2023-08-20,70,0
2023-08-20,145,0
2023-08-20,28,0
2023-08-20,128,0
2023-08-20,94,0
2023-08-20,47,0
2023-08-20,68,0
2023-08-20,134,0
2023-08-20,23,0
2023-08-20,14,0
2023-08-20,191,0
2023-08-20,50,0
2023-08-20,25,0
2023-08-20,41,0
2023-08-20,63,0
2023-08-20,20,0
2023-08-20,56,0
2023-08-20,137,0
2023-08-20,110,0
2023-08-21,115,0
2023-08-21,154,0
2023-08-21,102,0
2023-08-21,31,0
2023-08-21,142,0
2023-08-21,115,0
2023-08-21,244,0
2023-08-21,226,0
2023-08-21,112,0
2023-08-21,48,0
2023-08-21,7,0
2023-08-21,387,0
2023-08-21,132,0
2023-08-21,45,0
2023-08-21,392,0
2023-08-21,19,0
2023-08-21,280,0
2023-08-21,41,0
2023-08-21,23,0
2023-08-21,25,0
2023-08-21,17,0
2023-08-21,186,0
2023-08-21,56,0
2023-08-21,70,0
2023-08-21,28,0
2023-08-21,14,0
2023-08-21,196,0
2023-08-21,56,0
2023-08-21,36,0
2023-08-21,217,0
2023-08-21,92,0
2023-08-21,181,0
2023-08-21,65,0
2023-08-21,277,0
2023-08-21,209,0
2023-08-21,273,0
2023-08-21,241,0
2023-08-21,70,0
2023-08-21,33,0
2023-08-21,48,0
2023-08-21,26,0
2023-08-21,146,0
2023-08-21,0,0
2023-08-21,25,0
2023-08-21,38,0
2023-08-21,10,0
2023-08-21,29,0
2023-08-21,138,0
2023-08-21,287,0
2023-08-21,137,0
2023-08-21,73,0
2023-08-21,202,0
2023-08-21,71,0
2023-08-21,401,0
2023-08-21,16,0
2023-08-21,117,0
2023-08-21,289,0
2023-08-21,274,0
2023-08-21,100,0
2023-08-21,69,0
2023-08-21,149,0
2023-08-21,186,0
2023-08-21,163,0
2023-08-21,7,0
2023-08-21,211,0
2023-08-21,99,0
2023-08-21,154,0
2023-08-21,146,0
2023-08-21,280,0
2023-08-21,105,0
2023-08-21,42,0
2023-08-21,161,0
2023-08-21,133,0
2023-08-21,334,0
2023-08-21,15,0
2023-08-21,256,0
2023-08-21,138,0
2023-08-21,99,0
2023-08-21,36,0
2023-08-21,73,0
2023-08-21,44,0
2023-08-21,125,0
2023-08-21,44,0
2023-08-21,119,0
2023-08-21,33,0
2023-08-21,38,0
2023-08-21,205,0
2023-08-21,50,0
2023-08-21,11,0
2023-08-21,81,0
2023-08-21,92,0
2023-08-21,53,0
2023-08-21,26,0
2023-08-21,32,0
2023-08-21,16,0
2023-08-21,72,0
2023-08-21,25,0
2023-08-21,125,0
2023-08-21,320,0
2023-08-21,1,0
2023-08-22,143,0
2023-08-22,152,0
2023-08-22,153,0
2023-08-22,55,0
2023-08-22,39,0
2023-08-22,108,0
2023-08-22,245,0
2023-08-22,23,0
2023-08-22,96,0
2023-08-22,382,0
2023-08-22,27,0
2023-08-22,166,0
2023-08-22,159,0
2023-08-22,23,0
2023-08-22,44,0
2023-08-22,24,0
2023-08-22,17,0
2023-08-22,33,0
2023-08-22,395,0
2023-08-22,179,0
2023-08-22,84,0
2023-08-22,33,0
2023-08-22,34,0
2023-08-22,35,0
2023-08-22,227,0
2023-08-22,41,0
2023-08-22,42,0
2023-08-22,28,0
2023-08-22,50,0
2023-08-22,15,0
2023-08-22,3,0
2023-08-22,110,0
2023-08-22,217,0
2023-08-22,2,0
2023-08-22,49,0
2023-08-22,147,0
2023-08-22,87,0
2023-08-22,41,0
2023-08-22,60,0
2023-08-22,77,0
2023-08-22,209,0
2023-08-22,20,0
2023-08-22,101,0
2023-08-22,214,0
2023-08-22,66,0
2023-08-22,19,0
2023-08-22,149,0
2023-08-22,48,0
2023-08-22,89,0
2023-08-22,214,0
2023-08-22,335,0
2023-08-22,220,0
2023-08-22,268,0
2023-08-22,171,0
2023-08-22,59,0
2023-08-22,127,0
2023-08-22,249,0
2023-08-22,83,0
2023-08-22,408,0
2023-08-22,10,0
2023-08-22,168,0
2023-08-22,138,0
2023-08-22,179,0
2023-08-22,39,0
2023-08-22,228,0
2023-08-22,188,0
2023-08-22,93,0
2023-08-22,69,0
2023-08-22,197,0
2023-08-22,75,0
2023-08-22,149,0
2023-08-22,56,0
2023-08-22,0,0
2023-08-22,300,0
2023-08-22,130,0
2023-08-22,218,0
2023-08-22,160,0
2023-08-22,127,0
2023-08-22,133,0
2023-08-22,133,0
2023-08-22,29,0
2023-08-22,18,0
2023-08-22,42,0
2023-08-22,3,0
2023-08-22,27,0
2023-08-22,178,0
2023-08-22,190,0
2023-08-22,84,0
2023-08-22,37,0
2023-08-22,330,0
2023-08-22,200,0
2023-08-22,30,0
2023-08-22,170,0
2023-08-22,247,0
2023-08-22,58,0
2023-08-22,83,0
2023-08-22,196,0
2023-08-22,62,0
2023-08-22,378,0
2023-08-22,220,0
2023-08-23,33,0
2023-08-23,261,0
2023-08-23,203,0
2023-08-23,89,0
2023-08-23,179,0
2023-08-23,78,0
2023-08-23,29,0
2023-08-23,109,0
2023-08-23,32,0
2023-08-23,41,0
2023-08-23,383,0
2023-08-23,30,0
2023-08-23,42,0
2023-08-23,14,0
2023-08-23,333,0
2023-08-23,73,0
2023-08-23,44,0
2023-08-23,273,0
2023-08-23,216,0
2023-08-23,78,0
2023-08-23,65,0
2023-08-23,105,0
2023-08-23,85,0
2023-08-23,21,0
2023-08-23,287,0
2023-08-23,110,0
2023-08-23,244,0
2023-08-23,252,0
2023-08-23,194,0
2023-08-23,150,0
2023-08-23,23,0
2023-08-23,237,0
2023-08-23,96,0
2023-08-23,113,0
2023-08-23,171,0
2023-08-23,6,0
2023-08-23,276,0
2023-08-23,440,1
2023-08-23,177,0
2023-08-23,160,0
2023-08-23,307,0
2023-08-23,85,0
2023-08-23,17,0
2023-08-23,286,0
2023-08-23,230,0
2023-08-23,452,1
2023-08-23,226,0
2023-08-23,99,0
2023-08-23,72,0
2023-08-23,177,0
2023-08-23,160,0
2023-08-23,202,0
2023-08-23,208,0
2023-08-23,327,0
2023-08-23,342,0
2023-08-23,419,0
2023-08-23,121,0
2023-08-23,77,0
2023-08-23,195,0
2023-08-23,43,0
2023-08-23,45,0
2023-08-23,31,0
2023-08-23,385,0
2023-08-23,124,0
2023-08-23,94,0
2023-08-23,245,0
2023-08-23,50,0
2023-08-23,3,0
2023-08-23,44,0
2023-08-23,147,0
2023-08-23,350,0
2023-08-23,162,0
2023-08-23,76,0
2023-08-23,39,0
2023-08-23,314,0
2023-08-23,172,0
2023-08-23,142,0
2023-08-23,66,0
2023-08-23,133,0
2023-08-23,371,0
2023-08-23,215,0
2023-08-23,115,0
2023-08-23,65,0
2023-08-23,144,0
2023-08-23,306,0
2023-08-23,320,0
2023-08-23,26,0
2023-08-23,40,0
2023-08-23,354,0
2023-08-23,26,0
2023-08-23,204,0
2023-08-23,151,0
2023-08-23,2,0
2023-08-23,4,0
2023-08-23,112,0
2023-08-23,90,0
2023-08-23,58,0
2023-08-23,123,0
2023-08-23,171,0
2023-08-23,160,0
2023-08-24,244,0
2023-08-24,83,0
2023-08-24,121,0
2023-08-24,74,0
2023-08-24,92,0
2023-08-24,149,0
2023-08-24,11,0
2023-08-24,84,0
2023-08-24,114,0
2023-08-24,214,0
2023-08-24,92,0
2023-08-24,200,0
2023-08-24,16,0
2023-08-24,27,0
2023-08-24,27,0
2023-08-24,352,0
2023-08-24,223,0
2023-08-24,234,0
2023-08-24,142,0
2023-08-24,275,0
2023-08-24,51,0
2023-08-24,86,0
2023-08-24,7,0
2023-08-24,157,0
2023-08-24,56,0
2023-08-24,230,0
2023-08-24,361,0
2023-08-24,195,0
2023-08-24,99,0
2023-08-24,200,0
2023-08-24,377,0
2023-08-24,60,0
2023-08-24,70,0
2023-08-24,332,0
2023-08-24,83,0
2023-08-24,29,0
2023-08-24,76,0
2023-08-24,265,0
2023-08-24,405,0
2023-08-24,16,0
2023-08-24,86,0
2023-08-24,313,0
2023-08-24,72,0
2023-08-24,37,0
2023-08-24,175,0
2023-08-24,110,0
2023-08-24,61,0
2023-08-24,370,0
2023-08-24,184,0
2023-08-24,201,0
2023-08-24,65,0
2023-08-24,141,0
2023-08-24,34,0
2023-08-24,37,0
2023-08-24,21,0
2023-08-24,145,0
2023-08-24,11,0
2023-08-24,83,0
2023-08-24,116,0
2023-08-24,43,0
2023-08-24,64,0
2023-08-24,119,0
2023-08-24,60,0
2023-08-24,201,0
2023-08-24,25,0
2023-08-24,364,0
2023-08-24,366,0
2023-08-24,100,0
2023-08-24,8,0
2023-08-24,6,0
2023-08-24,79,0
2023-08-24,121,0
2023-08-24,191,0
2023-08-24,189,0
2023-08-24,66,0
2023-08-24,356,0
2023-08-24,309,0
2023-08-24,28,0
2023-08-24,298,0
2023-08-24,19,0
2023-08-24,19,0
2023-08-24,99,0
2023-08-24,281,0
2023-08-24,196,0
2023-08-24,72,0
2023-08-24,323,0
2023-08-24,59,0
2023-08-24,109,0
2023-08-24,171,0
2023-08-24,407,0
2023-08-24,13,0
2023-08-24,413,0
2023-08-24,180,0
2023-08-24,180,0
2023-08-24,122,0
2023-08-24,32,0
2023-08-24,127,0
2023-08-24,57,0
2023-08-24,203,0
2023-08-24,46,0
2023-08-25,92,0
2023-08-25,12,0
2023-08-25,88,0
2023-08-25,139,0
2023-08-25,7,0
2023-08-25,69,0
2023-08-25,216,0
2023-08-25,115,0
2023-08-25,237,0
2023-08-25,5,0
2023-08-25,171,0
2023-08-25,60,0
2023-08-25,387,0
2023-08-25,118,0
2023-08-25,35,0
2023-08-25,415,0
2023-08-25,116,0
2023-08-25,43,0
2023-08-25,148,0
2023-08-25,364,0
2023-08-25,405,0
2023-08-25,79,0
2023-08-25,83,0
2023-08-25,56,0
2023-08-25,205,0
2023-08-25,232,0
2023-08-25,240,0
2023-08-25,102,0
2023-08-25,311,0
2023-08-25,60,0
2023-08-25,119,0
2023-08-25,151,0
2023-08-25,220,0
2023-08-25,1,0
2023-08-25,216,0
2023-08-25,48,0
2023-08-25,72,0
2023-08-25,175,0
2023-08-25,308,0
2023-08-25,33,0
2023-08-25,314,0
2023-08-25,125,0
2023-08-25,70,0
2023-08-25,29,0
2023-08-25,137,0
2023-08-25,43,0
2023-08-25,140,0
2023-08-25,5,0
2023-08-25,33,0
2023-08-25,8,0
2023-08-25,51,0
2023-08-25,221,0
2023-08-25,171,0
2023-08-25,98,0
2023-08-25,41,0
2023-08-25,27,0
2023-08-25,80,0
2023-08-25,143,0
2023-08-25,137,0
2023-08-25,350,0
2023-08-25,182,0
2023-08-25,60,0
2023-08-25,66,0
2023-08-25,84,0
2023-08-25,273,0
2023-08-25,386,0
2023-08-25,164,0
2023-08-25,127,0
2023-08-25,61,0
2023-08-25,23,0
2023-08-25,112,0
2023-08-25,57,0
2023-08-25,121,0
2023-08-25,32,0
2023-08-25,21,0
2023-08-25,185,0
2023-08-25,115,0
2023-08-25,7,0
2023-08-25,55,0
2023-08-25,44,0
2023-08-25,251,0
2023-08-25,171,0
2023-08-25,66,0
2023-08-25,156,0
2023-08-25,37,0
2023-08-25,93,0
2023-08-25,99,0
2023-08-25,138,0
2023-08-25,296,0
2023-08-25,43,0
2023-08-25,19,0
2023-08-25,93,0
2023-08-25,86,0
2023-08-25,53,0
2023-08-25,87,0
2023-08-25,54,0
2023-08-25,176,0
2023-08-25,90,0
2023-08-25,169,0
2023-08-25,54,0
2023-08-26,150,0
2023-08-26,58,0
2023-08-26,14,0
2023-08-26,255,0
2023-08-26,72,0
2023-08-26,2,0
2023-08-26,66,0
2023-08-26,360,0
2023-08-26,201,0
2023-08-26,216,0
2023-08-26,272,0
2023-08-26,137,0
2023-08-26,29,0
2023-08-26,82,0
2023-08-26,386,0
2023-08-26,139,0
2023-08-26,40,0
2023-08-26,41,0
2023-08-26,16,0
2023-08-26,438,1
2023-08-26,81,0
2023-08-26,10,0
2023-08-26,64,0
2023-08-26,39,0
2023-08-26,4,0
2023-08-26,22,0
2023-08-26,75,0
2023-08-26,203,0
2023-08-26,300,0
2023-08-26,4,0
2023-08-26,112,0
2023-08-26,203,0
2023-08-26,87,0
2023-08-26,104,0
2023-08-26,170,0
2023-08-26,90,0
2023-08-26,56,0
2023-08-26,218,0
2023-08-26,167,0
2023-08-26,23,0
2023-08-26,213,0
2023-08-26,36,0
2023-08-26,283,0
2023-08-26,74,0
2023-08-26,140,0
2023-08-26,406,0
2023-08-26,70,0
2023-08-26,115,0
2023-08-26,36,0
2023-08-26,96,0
2023-08-26,225,0
2023-08-26,58,0
2023-08-26,99,0
2023-08-26,275,0
2023-08-26,362,0
2023-08-26,16,0
2023-08-26,207,0
2023-08-26,94,0
2023-08-26,46,0
2023-08-26,30,0
2023-08-26,75,0
2023-08-26,108,0
2023-08-26,162,0
2023-08-26,32,0
2023-08-26,323,0
2023-08-26,174,0
2023-08-26,27,0
2023-08-26,184,0
2023-08-26,112,0
2023-08-26,17,0
2023-08-26,160,0
2023-08-26,8,0
2023-08-26,60,0
2023-08-26,30,0
2023-08-26,76,0
2023-08-26,382,0
2023-08-26,32,0
2023-08-26,439,1
2023-08-26,21,0
2023-08-26,219,0
2023-08-26,267,0
2023-08-26,195,0
2023-08-26,155,0
2023-08-26,61,0
2023-08-26,40,0
2023-08-26,71,0
2023-08-26,165,0
2023-08-26,132,0
2023-08-26,56,0
2023-08-26,89,0
2023-08-26,102,0
2023-08-26,142,0
2023-08-26,61,0
2023-08-26,89,0
2023-08-26,352,0
2023-08-26,23,0
2023-08-26,26,0
2023-08-26,50,0
2023-08-26,22,0
2023-08-26,60,0
2023-08-27,204,0
2023-08-27,120,0
2023-08-27,233,0
2023-08-27,80,0
2023-08-27,173,0
2023-08-27,0,0
2023-08-27,127,0
2023-08-27,81,0
2023-08-27,325,0
2023-08-27,463,1
2023-08-27,5,0
2023-08-27,25,0
2023-08-27,14,0
2023-08-27,307,0
2023-08-27,152,0
2023-08-27,137,0
2023-08-27,261,0
2023-08-27,166,0
2023-08-27,96,0
2023-08-27,199,0
2023-08-27,172,0
2023-08-27,74,0
2023-08-27,127,0
2023-08-27,86,0
2023-08-27,132,0
2023-08-27,98,0
2023-08-27,254,0
2023-08-27,244,0
2023-08-27,41,0
2023-08-27,421,0
2023-08-27,11,0
2023-08-27,260,0
2023-08-27,260,0
2023-08-27,298,0
2023-08-27,59,0
2023-08-27,199,0
2023-08-27,86,0
2023-08-27,13,0
2023-08-27,114,0
2023-08-27,40,0
2023-08-27,385,0
2023-08-27,276,0
2023-08-27,127,0
2023-08-27,71,0
2023-08-27,37,0
2023-08-27,44,0
2023-08-27,40,0
2023-08-27,241,0
2023-08-27,270,0
2023-08-27,56,0
2023-08-27,46,0
2023-08-27,47,0
2023-08-27,114,0
2023-08-27,170,0
2023-08-27,289,0
2023-08-27,205,0
2023-08-27,21,0
2023-08-27,227,0
2023-08-27,73,0
2023-08-27,128,0
2023-08-27,263,0
2023-08-27,46,0
2023-08-27,175,0
2023-08-27,352,0
2023-08-27,141,0
2023-08-27,184,0
2023-08-27,193,0
2023-08-27,123,0
2023-08-27,228,0
2023-08-27,184,0
2023-08-27,61,0
2023-08-27,146,0
2023-08-27,144,0
2023-08-27,80,0
2023-08-27,232,0
2023-08-27,152,0
2023-08-27,7,0
2023-08-27,173,0
2023-08-27,118,0
2023-08-27,14,0
2023-08-27,89,0
2023-08-27,268,0
2023-08-27,119,0
2023-08-27,107,0
2023-08-27,278,0
2023-08-27,15,0
2023-08-27,56,0
2023-08-27,115,0
2023-08-27,23,0
2023-08-27,142,0
2023-08-27,89,0
2023-08-27,19,0
2023-08-27,159,0
2023-08-27,34,0
2023-08-27,190,0
2023-08-27,311,0
2023-08-27,41,0
2023-08-27,358,0
2023-08-27,87,0
2023-08-27,72,0
2023-08-28,189,0
2023-08-28,5,0
2023-08-28,226,0
2023-08-28,13,0
2023-08-28,143,0
2023-08-28,43,0
2023-08-28,49,0
2023-08-28,63,0
2023-08-28,306,0
2023-08-28,33,0
2023-08-28,27,0
2023-08-28,78,0
2023-08-28,7,0
2023-08-28,341,0
2023-08-28,108,0
2023-08-28,131,0
2023-08-28,67,0
2023-08-28,298,0
2023-08-28,158,0
2023-08-28,38,0
2023-08-28,422,0
2023-08-28,124,0
2023-08-28,318,0
2023-08-28,51,0
2023-08-28,267,0
2023-08-28,5,0
2023-08-28,130,0
2023-08-28,358,0
2023-08-28,164,0
2023-08-28,17,0
2023-08-28,333,0
2023-08-28,349,0
2023-08-28,55,0
2023-08-28,35,0
2023-08-28,16,0
2023-08-28,71,0
2023-08-28,58,0
2023-08-28,66,0
2023-08-28,59,0
2023-08-28,367,0
2023-08-28,79,0
2023-08-28,49,0
2023-08-28,15,0
2023-08-28,26,0
2023-08-28,67,0
2023-08-28,132,0
2023-08-28,3,0
2023-08-28,105,0
2023-08-28,323,0
2023-08-28,276,0
2023-08-28,115,0
2023-08-28,226,0
2023-08-28,109,0
2023-08-28,90,0
2023-08-28,353,0
2023-08-28,80,0
2023-08-28,256,0
2023-08-28,18,0
2023-08-28,266,0
2023-08-28,31,0
2023-08-28,410,0
2023-08-28,42,0
2023-08-28,11,0
2023-08-28,354,0
2023-08-28,8,0
2023-08-28,6,0
2023-08-28,78,0
2023-08-28,32,0
2023-08-28,76,0
2023-08-28,154,0
2023-08-28,89,0
2023-08-28,171,0
2023-08-28,97,0
2023-08-28,12,0
2023-08-28,219,0
2023-08-28,268,0
2023-08-28,41,0
2023-08-28,33,0
2023-08-28,337,0
2023-08-28,97,0
2023-08-28,38,0
2023-08-28,44,0
2023-08-28,100,0
2023-08-28,65,0
2023-08-28,38,0
2023-08-28,79,0
2023-08-28,304,0
2023-08-28,37,0
2023-08-28,159,0
2023-08-28,120,0
2023-08-28,116,0
2023-08-28,301,0
2023-08-28,25,0
2023-08-28,75,0
2023-08-28,86,0
2023-08-28,25,0
2023-08-28,194,0
2023-08-28,127,0
2023-08-28,71,0
2023-08-28,123,0
2023-08-29,0,0
2023-08-29,69,0
2023-08-29,80,0
2023-08-29,33,0
2023-08-29,30,0
2023-08-29,58,0
2023-08-29,287,0
2023-08-29,212,0
2023-08-29,150,0
2023-08-29,290,0
2023-08-29,402,0
2023-08-29,14,0
2023-08-29,183,0
2023-08-29,239,0
2023-08-29,319,0
2023-08-29,259,0
2023-08-29,243,0
2023-08-29,162,0
2023-08-29,308,0
2023-08-29,55,0
2023-08-29,77,0
2023-08-29,119,0
2023-08-29,47,0
2023-08-29,67,0
2023-08-29,91,0
2023-08-29,357,0
2023-08-29,85,0
2023-08-29,53,0
2023-08-29,86,0
2023-08-29,319,0
2023-08-29,230,0
2023-08-29,6,0
2023-08-29,162,0
2023-08-29,63,0
2023-08-29,304,0
2023-08-29,139,0
2023-08-29,24,0
2023-08-29,65,0
2023-08-29,188,0
2023-08-29,228,0
2023-08-29,0,0
2023-08-29,68,0
2023-08-29,96,0
2023-08-29,124,0
2023-08-29,173,0
2023-08-29,27,0
2023-08-29,35,0
2023-08-29,171,0
2023-08-29,163,0
2023-08-29,140,0
2023-08-29,121,0
2023-08-29,214,0
2023-08-29,205,0
2023-08-29,69,0
2023-08-29,0,0
2023-08-29,204,0
2023-08-29,19,0
2023-08-29,122,0
2023-08-29,6,0
2023-08-29,8,0
2023-08-29,27,0
2023-08-29,18,0
2023-08-29,169,0
2023-08-29,70,0
2023-08-29,133,0
2023-08-29,98,0
2023-08-29,90,0
2023-08-29,172,0
2023-08-29,1,0
2023-08-29,55,0
2023-08-29,167,0
2023-08-29,300,0
2023-08-29,239,0
2023-08-29,115,0
2023-08-29,90,0
2023-08-29,13,0
2023-08-29,271,0
2023-08-29,2,0
2023-08-29,26,0
2023-08-29,11,0
2023-08-29,11,0
2023-08-29,27,0
2023-08-29,18,0
2023-08-29,63,0
2023-08-29,27,0
2023-08-29,4,0
2023-08-29,86,0
2023-08-29,52,0
2023-08-29,124,0
2023-08-29,394,0
2023-08-29,159,0
2023-08-29,361,0
2023-08-29,51,0
2023-08-29,303,0
2023-08-29,34,0
2023-08-29,53,0
2023-08-29,152,0
2023-08-29,41,0
2023-08-29,139,0
2023-08-29,152,0
2023-08-30,309,0
2023-08-30,63,0
2023-08-30,177,0
2023-08-30,43,0
2023-08-30,323,0
2023-08-30,82,0
2023-08-30,111,0
2023-08-30,51,0
2023-08-30,187,0
2023-08-30,17,0
2023-08-30,342,0
2023-08-30,40,0
2023-08-30,111,0
2023-08-30,299,0
2023-08-30,16,0
2023-08-30,86,0
2023-08-30,226,0
2023-08-30,25,0
2023-08-30,57,0
2023-08-30,46,0
2023-08-30,467,1
2023-08-30,102,0
2023-08-30,408,0
2023-08-30,66,0
2023-08-30,55,0
2023-08-30,5,0
2023-08-30,358,0
2023-08-30,170,0
2023-08-30,266,0
2023-08-30,139,0
2023-08-30,52,0
2023-08-30,30,0
2023-08-30,133,0
2023-08-30,419,0
2023-08-30,20,0
2023-08-30,56,0
2023-08-30,168,0
2023-08-30,84,0
2023-08-30,96,0
2023-08-30,36,0
2023-08-30,221,0
2023-08-30,2,0
2023-08-30,391,0
2023-08-30,5,0
2023-08-30,79,0
2023-08-30,81,0
2023-08-30,58,0
2023-08-30,152,0
2023-08-30,156,0
2023-08-30,169,0
2023-08-30,41,0
2023-08-30,177,0
2023-08-30,50,0
2023-08-30,248,0
2023-08-30,28,0
2023-08-30,31,0
2023-08-30,180,0
2023-08-30,159,0
2023-08-30,20,0
2023-08-30,280,0
2023-08-30,131,0
2023-08-30,172,0
2023-08-30,366,0
2023-08-30,43,0
2023-08-30,11,0
2023-08-30,26,0
2023-08-30,46,0
2023-08-30,231,0
2023-08-30,88,0
2023-08-30,247,0
2023-08-30,123,0
2023-08-30,69,0
2023-08-30,223,0
2023-08-30,36,0
2023-08-30,321,0
2023-08-30,41,0
2023-08-30,35,0
2023-08-30,162,0
2023-08-30,368,0
2023-08-30,238,0
2023-08-30,87,0
2023-08-30,47,0
2023-08-30,24,0
2023-08-30,110,0
2023-08-30,232,0
2023-08-30,48,0
2023-08-30,2,0
2023-08-30,424,0
2023-08-30,98,0
2023-08-30,52,0
2023-08-30,294,0
2023-08-30,14,0
2023-08-30,189,0
2023-08-30,225,0
2023-08-30,31,0
2023-08-30,73,0
2023-08-30,88,0
2023-08-30,248,0
2023-08-30,9,0
2023-08-30,73,0
2023-08-31,64,0
2023-08-31,147,0
2023-08-31,3,0
2023-08-31,92,0
2023-08-31,30,0
2023-08-31,99,0
2023-08-31,165,0
2023-08-31,69,0
2023-08-31,214,0
2023-08-31,216,0
2023-08-31,198,0
2023-08-31,127,0
2023-08-31,175,0
2023-08-31,159,0
2023-08-31,127,0
2023-08-31,3,0
2023-08-31,32,0
2023-08-31,361,0
2023-08-31,275,0
2023-08-31,40,0
2023-08-31,79,0
2023-08-31,173,0
2023-08-31,99,0
2023-08-31,155,0
2023-08-31,40,0
2023-08-31,156,0
2023-08-31,18,0
2023-08-31,89,0
2023-08-31,292,0
2023-08-31,38,0
2023-08-31,83,0
2023-08-31,114,0
2023-08-31,83,0
2023-08-31,135,0
2023-08-31,99,0
2023-08-31,35,0
2023-08-31,151,0
2023-08-31,0,0
2023-08-31,71,0
2023-08-31,165,0
2023-08-31,183,0
2023-08-31,258,0
2023-08-31,35,0
2023-08-31,309,0
2023-08-31,12,0
2023-08-31,209,0
2023-08-31,11,0
2023-08-31,263,0
2023-08-31,257,0
2023-08-31,67,0
2023-08-31,31,0
2023-08-31,46,0
2023-08-31,136,0
2023-08-31,131,0
2023-08-31,31,0
2023-08-31,305,0
2023-08-31,149,0
2023-08-31,12,0
2023-08-31,43,0
2023-08-31,108,0
2023-08-31,10,0
2023-08-31,153,0
2023-08-31,123,0
2023-08-31,38,0
2023-08-31,212,0
2023-08-31,2,0
2023-08-31,50,0
2023-08-31,106,0
2023-08-31,191,0
2023-08-31,216,0
2023-08-31,107,0
